매물번호,상태,매물_URL,전체주소,지번주소,보증금,월세,관리비,건물유형,방타입,전용면적_m2,층,총층,위도,경도,대표이미지,수집일시
48497726,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210449
47875137,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210460
48301121,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210484
48432194,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210500
48497734,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210512
48497737,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210522
48497739,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210533
48497742,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210543
48137298,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210553
48497747,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210562
48268375,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210572
48137304,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210586
48202841,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210595
48497754,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210605
48202850,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210614
48268388,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210624
48432228,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210633
48170088,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210643
48235629,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210653
48465008,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210662
48333941,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210729
48366711,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210755
48465015,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210766
48432249,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210776
48268412,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210786
48333955,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210796
48399492,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210807
48399497,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210819
48497810,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210831
48333973,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210842
48333974,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210852
48333988,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210863
48170152,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210873
48170154,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210884
48334003,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210895
48170164,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210904
47940791,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210914
48334012,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210924
48497855,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210938
48497860,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210947
48465092,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210959
48366792,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210973
47744200,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210983
48465097,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.210993
48268493,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211003
48268496,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211013
48399572,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211024
48202966,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211037
48170200,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211046
48465113,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211057
48465117,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211066
48366814,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211075
48432353,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211084
48465128,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211094
48497904,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211103
48039155,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211112
48465139,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211121
47088885,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211131
48170237,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211140
48432383,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211149
48170242,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211159
48170244,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211168
47809803,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211178
48465165,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211188
48497935,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211197
48432399,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211206
48170255,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211215
48268565,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211225
48170263,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211234
48203033,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211246
48497946,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211263
48465187,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211273
48170276,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211282
48170287,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211292
48334131,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211301
48334138,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211311
47809851,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211320
47809853,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211329
48497985,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211339
48170305,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211348
48497987,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211358
48170308,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211367
47809859,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211376
48235846,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211390
48334148,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211400
48465223,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211409
48235850,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211418
48432465,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211428
47809873,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211437
48039251,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211446
47809877,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211456
48465238,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211466
48498007,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211476
48039262,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211485
47809891,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211495
48399717,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211504
48465254,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211513
48268654,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211523
48498031,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211532
48104816,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211542
47940976,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211551
48465266,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211561
48465267,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211570
48170362,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211580
48465274,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211589
48334204,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211599
48465281,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211608
48465285,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211617
48465287,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211626
48366985,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211635
48465295,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211645
48170385,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211654
48432530,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211665
48399764,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211674
48498076,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211684
48498077,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211693
48170404,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211702
48268714,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211711
48399787,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211721
47809968,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211730
48334258,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211739
48465331,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211749
48170421,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211758
48170424,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211767
48301508,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211778
48170439,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211787
48399828,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211797
48334293,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211807
48465370,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211816
48465377,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211825
48498159,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211834
48301551,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211844
48334322,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211853
48432630,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211862
48465404,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211872
48268798,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211881
48498178,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211891
48498182,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211900
48367113,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211911
48367114,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211920
48170505,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211966
48170524,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211978
48432675,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211988
48465443,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.211998
48498213,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212008
48170535,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212037
48465447,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212049
48301610,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212060
48432682,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212069
48498221,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212079
48465459,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212088
48465460,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212098
48334401,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212108
48498246,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212117
48301641,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212127
48432720,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212136
48170580,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212145
48268899,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212154
48498276,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212164
48170605,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212173
48498289,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212183
48465522,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212192
48399987,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212203
48301685,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212213
48432763,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212222
47744639,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212232
48465537,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212242
48465540,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212251
48170631,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212260
48465546,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212270
48432783,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212279
48170647,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212288
48465562,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212298
48400030,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212307
48498336,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212316
48400040,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212326
48170665,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212335
48432813,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212345
48170675,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212355
48498359,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212364
48006841,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212374
48203450,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212383
48006846,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212393
48301759,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212403
47843009,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212412
48367302,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212422
48170709,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212432
48236246,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212441
48465626,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212451
48432859,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212460
48432860,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212469
48170717,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212493
48498399,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212504
48400095,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212516
48498411,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212526
48170733,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212535
48498419,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212544
48400118,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212553
48432890,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212563
48498428,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212572
48203518,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212582
48465668,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212591
48432910,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212600
48432913,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212609
48269088,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212619
48269089,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212629
48269090,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212638
48170786,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212650
48269096,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212660
48301871,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212670
48498484,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212679
48498486,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212689
48465721,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212698
48269127,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212707
48367433,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212717
47810379,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212726
48138061,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212736
48367445,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212745
48498519,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212755
48432985,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212764
48465755,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212774
48269159,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212784
48498538,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212794
48498539,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212803
48400242,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212813
48465781,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212822
48203641,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212831
48498554,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212841
48400254,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212850
48269184,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212860
48498563,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212869
48465797,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212878
48269196,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212888
48236435,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212897
48236437,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212907
48433055,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212917
48433060,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212926
48465828,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212935
48433063,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212945
48433068,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212954
48433075,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212963
48465845,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212973
48269244,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212982
48433084,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.212992
48433097,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213001
48400334,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213011
48465876,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213021
48203734,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213030
48465883,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213040
48498659,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213049
48400355,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213059
48465894,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213068
48498664,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213077
48170991,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213086
48236529,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213096
48236539,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213105
48498684,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213114
47876093,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213123
48465918,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213133
48465925,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213142
48498696,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213151
48498699,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213161
48334859,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213170
48465932,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213181
48465937,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213190
48334869,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213200
48498717,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213209
48236575,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213219
48465951,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213228
48433192,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213237
48138284,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213246
48498736,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213255
48498737,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213265
48171057,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213274
48138299,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213284
48400443,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213295
48171070,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213305
48400447,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213314
48465986,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213324
48433226,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213334
48269388,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213344
48367693,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213353
48498769,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213363
48072786,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213372
48466003,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213382
48269396,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213391
48498779,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213400
48236639,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213410
48072802,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213419
48498787,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213428
48400484,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213437
48466022,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213446
48171111,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213456
48171125,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213465
48171126,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213474
48171127,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213483
48466042,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213493
48072831,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213502
48236673,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213512
48498822,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213521
48466054,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213531
48433288,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213540
48498828,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213550
48269454,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213559
48433297,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213568
48466065,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213578
48433299,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213587
48171157,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213598
48236696,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213607
48466076,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213616
48466077,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213626
48236718,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213636
48498865,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213645
48433330,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213654
48466100,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213663
48433333,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213673
48269497,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213682
48367802,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213691
48105660,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213700
48433351,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213710
48269519,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213720
48302289,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213729
48498906,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213739
48302301,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213748
48335070,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213757
48433378,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213767
48498919,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213776
48204008,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213786
48072942,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213795
48498930,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213805
48171250,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213814
48204020,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213824
48171253,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213833
48236799,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213842
47974656,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213852
48466177,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213861
47974658,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213871
48269570,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213880
48269573,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.213889
